CustomerID,Recency,Frequency,Monetary,log_Recency,log_Frequency,log_Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,RFM_Label,Cluster,Segment
15443,2,14,5114.23,1.0986122886681098,2.70805020110221,8.539977643161697,4,3,4,11,434,Champions,1,Champions
15444,9,2,1411.21,2.302585092994046,1.0986122886681098,7.252911132207154,4,1,3,8,413,New Customers,1,Champions
15445,264,2,284.5,5.579729825986222,1.0986122886681098,5.654242029096065,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15446,377,3,399.75,5.934894195619588,1.3862943611198906,5.993337791489663,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
15447,331,5,492.88,5.805134968916488,1.791759469228055,6.202292572699543,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
15448,313,2,788.81,5.749392985908253,1.0986122886681098,6.671792410205668,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
15449,26,3,974.52,3.295836866004329,1.3862943611198906,6.882970662159506,4,1,3,8,413,New Customers,1,Champions
15450,30,1,429.84,3.4339872044851463,0.6931471805599453,6.0657367914825695,3,1,2,6,312,New Customers,0,Lapsed Customers
15451,434,2,226.86,6.075346031088684,1.0986122886681098,5.42873140526997,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15452,30,6,1785.11,3.4339872044851463,1.9459101490553128,7.487795349685426,3,2,3,8,323,Loyal Customers,1,Champions
15453,2,7,1371.77,1.0986122886681098,2.079441541679836,7.224585875348061,4,2,3,9,423,Loyal Customers,1,Champions
15454,362,2,305.99,5.8944028342648505,1.0986122886681098,5.726815173766774,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15455,598,1,38.25,6.395261598115449,0.6931471805599453,3.669951444228417,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15456,283,10,2091.52,5.648974238161206,2.3978952727983707,7.646124360262995,2,3,3,8,233,Potential Loyalists,1,Champions
15457,262,1,237.07,5.572154032177765,0.6931471805599453,5.472564748074418,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15458,25,2,370.44,3.258096538021482,1.0986122886681098,5.917387343711666,4,1,2,7,412,New Customers,0,Lapsed Customers
15459,417,2,202.83,6.035481432524756,1.0986122886681098,5.317286313095639,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15460,354,1,214.26,5.872117789475416,0.6931471805599453,5.371846599836152,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15461,461,2,429.7,6.135564891081739,1.0986122886681098,6.065411792060065,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15462,94,4,737.05,4.553876891600541,1.6094379124341005,6.604011572983006,3,2,2,7,322,Loyal Customers,0,Lapsed Customers
15463,29,1,126.14,3.4011973816621555,0.6931471805599453,4.845288841508263,3,1,1,5,311,New Customers,0,Lapsed Customers
15464,338,1,1044.65,5.82600010738045,0.6931471805599453,6.952393980600518,2,1,3,6,213,At-Risk Customers,0,Lapsed Customers
15465,20,32,12100.4,3.044522437723423,3.49650756146648,9.401076427371155,4,3,4,11,434,Champions,1,Champions
15466,85,4,1560.46,4.454347296253507,1.6094379124341005,7.353376560000536,3,2,3,8,323,Loyal Customers,1,Champions
15467,9,3,524.88,2.302585092994046,1.3862943611198906,6.265073049828404,4,1,2,7,412,New Customers,1,Champions
15468,51,3,1430.48,3.951243718581428,1.3862943611198906,7.266464153081855,3,1,3,7,313,New Customers,0,Lapsed Customers
15469,50,3,874.25,3.9318256327243257,1.3862943611198906,6.774509559834775,3,1,3,7,313,New Customers,0,Lapsed Customers
15470,576,1,63.42,6.3578422665081,0.6931471805599453,4.165424143903053,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15471,2,3,1292.01,1.0986122886681098,1.3862943611198906,7.164728112694,4,1,3,8,413,New Customers,1,Champions
15472,113,1,371.56,4.736198448394496,0.6931471805599453,5.920398098674122,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
15473,14,8,2046.0,2.70805020110221,2.19722457733622,7.624130585661289,4,3,3,10,433,Champions,1,Champions
15474,596,1,150.35,6.391917113392602,0.6931471805599453,5.019595035467727,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15475,77,1,454.11,4.356708826689592,0.6931471805599453,6.120539147973894,3,1,2,6,312,New Customers,0,Lapsed Customers
15476,380,4,2209.98,5.942799375126701,1.6094379124341005,7.701191135135846,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
15477,650,1,368.4,6.478509642208569,0.6931471805599453,5.911880067765139,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15478,40,3,1983.48,3.713572066704308,1.3862943611198906,7.59311219406702,3,1,3,7,313,New Customers,1,Champions
15479,733,1,147.4,6.598509028614515,0.6931471805599453,4.99991133073328,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15480,116,5,6279.0,4.762173934797756,1.791759469228055,8.745125259462244,2,2,4,8,224,Potential Loyalists,1,Champions
15481,401,1,1993.34,5.996452088619021,0.6931471805599453,7.598068447520948,1,1,3,5,113,Lost Customers,0,Lapsed Customers
15482,16,19,14417.36,2.833213344056216,2.995732273553991,9.576257673441823,4,3,4,11,434,Champions,1,Champions
15483,161,10,817.8199999999999,5.087596335232384,2.3978952727983707,6.707864279478077,2,3,2,7,232,Potential Loyalists,1,Champions
15484,1,6,4652.1,0.6931471805599453,1.9459101490553128,8.445288943124563,4,2,4,10,424,Loyal Customers,1,Champions
15485,30,7,4810.92,3.4339872044851463,2.079441541679836,8.478851451852464,3,2,4,9,324,Loyal Customers,1,Champions
15486,527,1,102.0,6.269096283706261,0.6931471805599453,4.634728988229636,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15487,680,1,231.32,6.523562306149512,0.6931471805599453,5.448115731636431,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15488,93,5,431.92,4.543294782270004,1.791759469228055,6.070552953426946,3,2,2,7,322,Loyal Customers,0,Lapsed Customers
15489,23,8,2419.61,3.1780538303479458,2.19722457733622,7.791774853503108,4,3,4,11,434,Champions,1,Champions
15490,430,1,210.85,6.066108090103747,0.6931471805599453,5.355878477072568,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15491,95,6,3100.09,4.564348191467836,1.9459101490553128,8.039508941575132,3,2,4,9,324,Loyal Customers,1,Champions
15492,28,2,659.4599999999999,3.367295829986474,1.0986122886681098,6.492936561946857,3,1,2,6,312,New Customers,0,Lapsed Customers
15493,33,9,4121.68,3.5263605246161616,2.302585092994046,8.324258716306515,3,3,4,10,334,Champions,1,Champions
15494,21,5,3702.6,3.091042453358316,1.791759469228055,8.217060598573893,4,2,4,10,424,Loyal Customers,1,Champions
15495,379,1,246.5,5.940171252720432,0.6931471805599453,5.511410582008745,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15496,631,1,146.14,6.448889394146858,0.6931471805599453,4.991384514504119,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15497,18,9,8657.39,2.9444389791664403,2.302585092994046,9.066284072032474,4,3,4,11,434,Champions,1,Champions
15498,3,44,24972.86,1.3862943611198906,3.80666248977032,10.125584956829314,4,3,4,11,434,Champions,1,Champions
15499,724,1,158.65,6.586171654854675,0.6931471805599453,5.072983919160791,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15500,8,4,1131.56,2.19722457733622,1.6094379124341005,7.032235836086242,4,2,3,9,423,Loyal Customers,1,Champions
15501,405,2,399.95,6.0063531596017325,1.0986122886681098,5.993836731253038,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15502,16,14,13003.87,2.833213344056216,2.70805020110221,9.473079181677464,4,3,4,11,434,Champions,1,Champions
15503,363,2,257.3,5.8971538676367405,1.0986122886681098,5.554121700101795,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15504,81,4,402.7,4.406719247264253,1.6094379124341005,6.000672027858895,3,2,2,7,322,Loyal Customers,0,Lapsed Customers
15505,53,5,3610.96,3.9889840465642745,1.791759469228055,8.192005840278435,3,2,4,9,324,Loyal Customers,1,Champions
15506,23,6,2030.33,3.1780538303479458,1.9459101490553128,7.616446029917879,4,2,3,9,423,Loyal Customers,1,Champions
15507,172,1,475.86,5.153291594497779,0.6931471805599453,6.167222946760261,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
15508,189,6,1000.27,5.247024072160486,1.9459101490553128,6.909024473214282,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
15509,380,1,152.41,5.942799375126701,0.6931471805599453,5.033114075856682,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15510,331,1,250.0,5.805134968916488,0.6931471805599453,5.525452939131784,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15511,12,5,900.53,2.5649493574615367,1.791759469228055,6.804093319959892,4,2,3,9,423,Loyal Customers,1,Champions
15512,156,4,331.58,5.056245805348308,1.6094379124341005,5.806880432659768,2,2,1,5,221,Potential Loyalists,0,Lapsed Customers
15513,33,35,26437.05,3.5263605246161616,3.58351893845611,10.182559539354743,3,3,4,10,334,Champions,1,Champions
15514,12,18,6392.06,2.5649493574615367,2.9444389791664403,8.762968305987819,4,3,4,11,434,Champions,1,Champions
15515,387,1,171.81,5.961005339623274,0.6931471805599453,5.1521927250659,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15516,45,3,62.43,3.828641396489095,1.3862943611198906,4.149936935645806,3,1,1,5,311,New Customers,0,Lapsed Customers
15517,233,1,267.03,5.455321115357702,0.6931471805599453,5.591098914544516,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15518,64,15,4189.99,4.174387269895637,2.772588722239781,8.340692261856846,3,3,4,10,334,Champions,1,Champions
15519,383,2,344.61,5.950642552587727,1.0986122886681098,5.845310971696471,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15520,2,1,343.5,1.0986122886681098,0.6931471805599453,5.842094090453713,4,1,2,7,412,New Customers,0,Lapsed Customers
15521,40,16,7098.24,3.713572066704308,2.833213344056216,8.867743015046456,3,3,4,10,334,Champions,1,Champions
15522,33,2,397.99,3.5263605246161616,1.0986122886681098,5.988936353919148,3,1,2,6,312,New Customers,0,Lapsed Customers
15523,84,16,17259.19,4.442651256490317,2.833213344056216,9.75615797268807,3,3,4,10,334,Champions,1,Champions
15524,25,2,591.4,3.258096538021482,1.0986122886681098,6.384182082393644,4,1,2,7,412,New Customers,0,Lapsed Customers
15525,2,4,890.22,1.0986122886681098,1.6094379124341005,6.792591310572915,4,2,3,9,423,Loyal Customers,1,Champions
15526,33,2,148.44,3.5263605246161616,1.0986122886681098,5.006894974480533,3,1,1,5,311,New Customers,0,Lapsed Customers
15527,19,23,5554.89,2.995732273553991,3.1780538303479458,8.622613905262117,4,3,4,11,434,Champions,1,Champions
15528,254,1,229.33,5.541263545158426,0.6931471805599453,5.439513063214815,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15529,23,12,4783.66,3.1780538303479458,2.5649493574615367,8.473170245981102,4,3,4,11,434,Champions,1,Champions
15530,22,5,1808.68,3.1354942159291497,1.791759469228055,7.50090531304958,4,2,3,9,423,Loyal Customers,1,Champions
15531,8,2,1972.39,2.19722457733622,1.0986122886681098,7.587508155013856,4,1,3,8,413,New Customers,1,Champions
15532,25,10,3738.85,3.258096538021482,2.3978952727983707,8.2268007826524,4,3,4,11,434,Champions,1,Champions
15533,19,3,807.57,2.995732273553991,1.3862943611198906,6.695267255355902,4,1,2,7,412,New Customers,1,Champions
15534,726,1,162.25,6.588926477533519,0.6931471805599453,5.09528276815654,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15535,173,6,1044.37,5.159055299214529,1.9459101490553128,6.952126168717634,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
15536,409,1,259.09,6.016157159698354,0.6931471805599453,5.561027724964261,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15537,163,1,110.92,5.099866427824199,0.6931471805599453,4.717784330357226,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15538,538,6,3358.4,6.289715570908998,1.9459101490553128,8.119517665582903,1,2,4,7,124,Lost Customers,0,Lapsed Customers
15539,7,1,538.46,2.079441541679836,0.6931471805599453,6.290568639224737,4,1,2,7,412,New Customers,0,Lapsed Customers
15540,11,2,460.68,2.4849066497880004,1.0986122886681098,6.134872010402711,4,1,2,7,412,New Customers,0,Lapsed Customers
15541,114,1,85.13000000000001,4.74493212836325,0.6931471805599453,4.455857782801083,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15542,512,3,855.71,6.240275845170769,1.3862943611198906,6.753099471599433,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15543,288,2,242.26,5.666426688112432,1.0986122886681098,5.49413083019029,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15544,9,20,7807.89,2.302585092994046,3.044522437723423,8.963018107252795,4,3,4,11,434,Champions,1,Champions
15545,54,2,288.97,4.007333185232471,1.0986122886681098,5.669777469353516,3,1,1,5,311,New Customers,0,Lapsed Customers
15546,607,2,1079.1,6.410174881966167,1.0986122886681098,6.984808908424428,1,1,3,5,113,Lost Customers,0,Lapsed Customers
15547,7,26,10057.05,2.079441541679836,3.295836866004329,9.216128587886784,4,3,4,11,434,Champions,1,Champions
15548,596,1,158.09,6.391917113392602,0.6931471805599453,5.069470079817148,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15549,77,8,2334.16,4.356708826689592,2.19722457733622,7.75583569023938,3,3,4,10,334,Champions,1,Champions
15550,4,12,2211.05,1.6094379124341005,2.5649493574615367,7.70167496636506,4,3,3,10,433,Champions,1,Champions
15551,37,7,1679.81,3.6375861597263857,2.079441541679836,7.427031099060926,3,2,3,8,323,Loyal Customers,1,Champions
15552,217,2,252.52,5.384495062789089,1.0986122886681098,5.535442715382666,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15553,60,1,428.93,4.110873864173311,0.6931471805599453,6.06362240473809,3,1,2,6,312,New Customers,0,Lapsed Customers
15554,278,1,217.2,5.631211781821365,0.6931471805599453,5.38541207339897,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15555,12,36,11243.91,2.5649493574615367,3.610917912644224,9.32767086080425,4,3,4,11,434,Champions,1,Champions
15556,24,1,279.77,3.218875824868201,0.6931471805599453,5.637535828837275,4,1,1,6,411,New Customers,0,Lapsed Customers
15557,29,1,468.91,3.4011973816621555,0.6931471805599453,6.152541187005974,3,1,2,6,312,New Customers,0,Lapsed Customers
15558,639,1,202.68,6.461468176353717,0.6931471805599453,5.316550134809097,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15559,568,1,1109.4,6.343880434126331,0.6931471805599453,7.01247558975254,1,1,3,5,113,Lost Customers,0,Lapsed Customers
15560,398,2,153.52,5.988961416889864,1.0986122886681098,5.040323537798081,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15561,12,8,1934.39,2.5649493574615367,2.19722457733622,7.568064135542929,4,3,3,10,433,Champions,1,Champions
15562,352,3,671.4300000000001,5.8664680569332965,1.3862943611198906,6.510898016839005,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
15563,22,7,2859.46,3.1354942159291497,2.079441541679836,7.958737730041506,4,2,4,10,424,Loyal Customers,1,Champions
15564,463,2,70.74000000000001,6.139884552226255,1.0986122886681098,4.273048472104136,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15565,50,2,173.16,3.9318256327243257,1.0986122886681098,5.159974416926292,3,1,1,5,311,New Customers,0,Lapsed Customers
15566,393,2,227.87,5.976350909297934,1.0986122886681098,5.433154156770248,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15567,19,1,186.01,2.995732273553991,0.6931471805599453,5.231162091360629,4,1,1,6,411,New Customers,0,Lapsed Customers
15568,3,3,758.29,1.3862943611198906,1.3862943611198906,6.63238378610744,4,1,2,7,412,New Customers,1,Champions
15569,104,10,3583.45,4.653960350157523,2.3978952727983707,8.184360324248784,2,3,4,9,234,Potential Loyalists,1,Champions
15570,7,25,8736.49,2.079441541679836,3.258096538021482,9.07537824204928,4,3,4,11,434,Champions,1,Champions
15571,12,14,3892.35,2.5649493574615367,2.70805020110221,8.267025248526863,4,3,4,11,434,Champions,1,Champions
15572,5,10,3965.2,1.791759469228055,2.3978952727983707,8.28556373645173,4,3,4,11,434,Champions,1,Champions
15573,32,5,1188.42,3.49650756146648,1.791759469228055,7.081221072332061,3,2,3,8,323,Loyal Customers,1,Champions
15574,178,6,1101.44,5.187385805840755,1.9459101490553128,7.005281184071375,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
15575,620,1,30.1,6.431331081933479,0.6931471805599453,3.4372078191851885,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15576,38,1,921.37,3.6635616461296463,0.6931471805599453,6.826946444575113,3,1,3,7,313,New Customers,0,Lapsed Customers
15577,151,5,396.03,5.0238805208462765,1.791759469228055,5.984011844582797,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
15578,162,1,127.1,5.093750200806762,0.6931471805599453,4.852811208902689,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15579,69,5,1250.63,4.248495242049359,1.791759469228055,7.132201980826739,3,2,3,8,323,Loyal Customers,1,Champions
15580,377,8,1375.39,5.934894195619588,2.19722457733622,7.227219408567087,2,3,3,8,233,Potential Loyalists,0,Lapsed Customers
15581,121,38,7480.4,4.804021044733257,3.6635616461296463,8.920175219230595,2,3,4,9,234,Potential Loyalists,1,Champions
15582,25,3,682.9100000000001,3.258096538021482,1.3862943611198906,6.527826330017913,4,1,2,7,412,New Customers,0,Lapsed Customers
15583,376,1,95.96,5.932245187448011,0.6931471805599453,4.574298522321004,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15584,24,6,1268.2,3.218875824868201,1.9459101490553128,7.146142059709041,4,2,3,9,423,Loyal Customers,1,Champions
15585,177,1,455.3,5.181783550292085,0.6931471805599453,6.123150487933357,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
15586,593,3,1139.1,6.386879319362645,1.3862943611198906,7.038871256839674,1,1,3,5,113,Lost Customers,0,Lapsed Customers
15587,50,7,1522.0800000000002,3.9318256327243257,2.079441541679836,7.328489879421069,3,2,3,8,323,Loyal Customers,1,Champions
15588,678,1,579.6,6.520621127558696,0.6931471805599453,6.36406205159053,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15589,256,3,478.53,5.54907608489522,1.3862943611198906,6.172806457538428,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
15590,382,5,1496.6,5.948034989180646,1.791759469228055,7.311619105723327,1,2,3,6,123,Lost Customers,0,Lapsed Customers
15591,583,3,217.9,6.369900982828227,1.3862943611198906,5.388615004528817,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15592,47,1,388.58,3.871201010907891,0.6931471805599453,5.965069235748451,3,1,2,6,312,New Customers,0,Lapsed Customers
15593,71,1,199.8,4.276666119016055,0.6931471805599453,5.302309387817574,3,1,1,5,311,New Customers,0,Lapsed Customers
15594,16,5,1771.78,2.833213344056216,1.791759469228055,7.48030421490088,4,2,3,9,423,Loyal Customers,1,Champions
15595,488,1,357.6,6.192362489474872,0.6931471805599453,5.8822075611710325,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15596,101,9,2727.72,4.624972813284271,2.302585092994046,7.911587913758826,2,3,4,9,234,Potential Loyalists,1,Champions
15597,35,2,563.37,3.58351893845611,1.0986122886681098,6.335710064774309,3,1,2,6,312,New Customers,0,Lapsed Customers
15598,53,2,548.02,3.9889840465642745,1.0986122886681098,6.308134870718474,3,1,2,6,312,New Customers,0,Lapsed Customers
15599,27,3,1250.06,3.332204510175204,1.3862943611198906,7.131746470947484,3,1,3,7,313,New Customers,1,Champions
15600,428,4,1199.31,6.061456918928017,1.6094379124341005,7.090335135747115,1,2,3,6,123,Lost Customers,0,Lapsed Customers
15601,11,30,14191.74,2.4849066497880004,3.4339872044851463,9.560485845241873,4,3,4,11,434,Champions,1,Champions
15602,8,16,3137.96,2.19722457733622,2.833213344056216,8.051646813849006,4,3,4,11,434,Champions,1,Champions
15603,79,2,88.48,4.382026634673881,1.0986122886681098,4.494015136621929,3,1,1,5,311,New Customers,0,Lapsed Customers
15604,52,1,216.39,3.970291913552122,0.6931471805599453,5.381692975469088,3,1,1,5,311,New Customers,0,Lapsed Customers
15605,36,9,1741.95,3.610917912644224,2.302585092994046,7.463334358935301,3,3,3,9,333,Champions,1,Champions
15606,61,17,5230.99,4.127134385045092,2.8903717578961645,8.562546981820223,3,3,4,10,334,Champions,1,Champions
15607,337,9,1708.97,5.823045895483019,2.302585092994046,7.444231105483161,2,3,3,8,233,Potential Loyalists,1,Champions
15608,28,5,1785.98,3.367295829986474,1.791759469228055,7.488282323154996,3,2,3,8,323,Loyal Customers,1,Champions
15609,184,1,298.48,5.220355825078324,0.6931471805599453,5.702047637362485,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15610,52,1,112.46,3.970291913552122,0.6931471805599453,4.731450351898421,3,1,1,5,311,New Customers,0,Lapsed Customers
15611,10,26,2997.28,2.3978952727983707,3.295836866004329,8.00579406989851,4,3,4,11,434,Champions,1,Champions
15612,36,2,195.15,3.610917912644224,1.0986122886681098,5.278879672655561,3,1,1,5,311,New Customers,0,Lapsed Customers
15613,610,1,433.72,6.415096959171596,0.6931471805599453,6.074702145678038,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15614,438,4,3147.36,6.084499413075172,1.6094379124341005,8.054636961321624,1,2,4,7,124,Lost Customers,0,Lapsed Customers
15615,10,47,21373.97,2.3978952727983707,3.871201010907891,9.969975890295204,4,3,4,11,434,Champions,1,Champions
15616,438,1,317.11,6.084499413075172,0.6931471805599453,5.762397234916117,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15617,396,3,828.5500000000001,5.983936280687191,1.3862943611198906,6.720883385089365,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15618,33,4,776.851,3.5263605246161616,1.6094379124341005,6.656534989127213,3,2,2,7,322,Loyal Customers,1,Champions
15619,11,1,336.40000000000003,2.4849066497880004,0.6931471805599453,5.821269170111868,4,1,1,6,411,New Customers,0,Lapsed Customers
15620,57,4,1942.36,4.060443010546419,1.6094379124341005,7.57217371270921,3,2,3,8,323,Loyal Customers,1,Champions
15621,4,4,1293.03,1.6094379124341005,1.6094379124341005,7.165516658717914,4,2,3,9,423,Loyal Customers,1,Champions
15622,43,17,7852.61,3.784189633918261,2.8903717578961645,8.968728577678917,3,3,4,10,334,Champions,1,Champions
15623,141,8,2437.05,4.955827057601261,2.19722457733622,7.798953818444536,2,3,4,9,234,Potential Loyalists,1,Champions
15624,117,4,588.13,4.770684624465665,1.6094379124341005,6.3786468723710446,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
15625,104,9,3236.4,4.653960350157523,2.302585092994046,8.08252581749986,2,3,4,9,234,Potential Loyalists,1,Champions
15626,75,3,1067.52,4.330733340286331,1.3862943611198906,6.974029792412757,3,1,3,7,313,New Customers,0,Lapsed Customers
15627,457,2,566.9,6.126869184114185,1.0986122886681098,6.341945346883387,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15628,5,17,5333.08,1.791759469228055,2.8903717578961645,8.581871702754723,4,3,4,11,434,Champions,1,Champions
15629,450,4,2240.9,6.111467339502679,1.6094379124341005,7.715078999604354,1,2,3,6,123,Lost Customers,0,Lapsed Customers
15630,45,3,1481.4,3.828641396489095,1.3862943611198906,7.30141767497115,3,1,3,7,313,New Customers,1,Champions
15631,642,1,596.67,6.466144724237619,0.6931471805599453,6.393038762166311,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15632,16,8,3285.31,2.833213344056216,2.19722457733622,8.097520633770152,4,3,4,11,434,Champions,1,Champions
15633,509,13,4335.96,6.234410725718371,2.6390573296152584,8.374928920827651,1,3,4,8,134,Lost Customers,1,Champions
15634,17,2,554.65,2.8903717578961645,1.0986122886681098,6.320138599631656,4,1,2,7,412,New Customers,0,Lapsed Customers
15635,396,1,100.35,5.983936280687191,0.6931471805599453,4.618579872898009,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15636,90,4,1444.58,4.51085950651685,1.6094379124341005,7.276265904096536,3,2,3,8,323,Loyal Customers,0,Lapsed Customers
15637,53,5,797.59,3.9889840465642745,1.791759469228055,6.682847672637373,3,2,2,7,322,Loyal Customers,1,Champions
15638,379,6,2265.2,5.940171252720432,1.9459101490553128,7.725859698946466,2,2,4,8,224,Potential Loyalists,0,Lapsed Customers
15639,134,3,1065.08,4.90527477843843,1.3862943611198906,6.971743648814227,2,1,3,6,213,At-Risk Customers,0,Lapsed Customers
15640,4,29,23494.31,1.6094379124341005,3.4011973816621555,10.064556105746531,4,3,4,11,434,Champions,1,Champions
15641,105,12,5345.55,4.663439094112067,2.5649493574615367,8.584206772065448,2,3,4,9,234,Potential Loyalists,1,Champions
15642,730,1,105.78000000000002,6.594413459749778,0.6931471805599453,4.67077064307204,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15643,192,3,664.0,5.262690188904886,1.3862943611198906,6.499787040655854,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
15644,166,4,803.54,5.117993812416755,1.6094379124341005,6.6902706855196055,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
15645,19,3,1055.17,2.995732273553991,1.3862943611198906,6.962404436158021,4,1,3,8,413,New Customers,1,Champions
15646,158,5,784.8100000000001,5.068904202220232,1.791759469228055,6.666715032927835,2,2,2,6,222,Potential Loyalists,0,Lapsed Customers
15647,415,1,169.0,6.030685260261263,0.6931471805599453,5.135798437050262,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15648,204,2,639.5,5.3230099791384085,1.0986122886681098,6.4622491213367885,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
15649,336,4,1660.35,5.820082930352362,1.6094379124341005,7.415385803851587,2,2,3,7,223,Potential Loyalists,0,Lapsed Customers
15650,522,2,553.88,6.259581464064923,1.0986122886681098,6.318751874152122,1,1,2,4,112,Lost Customers,0,Lapsed Customers
15651,37,5,1259.06,3.6375861597263857,1.791759469228055,7.138914617859392,3,2,3,8,323,Loyal Customers,1,Champions
15652,91,5,1405.94,4.5217885770490405,1.791759469228055,7.249172412281871,3,2,3,8,323,Loyal Customers,1,Champions
15653,93,2,877.4399999999999,4.543294782270004,1.0986122886681098,6.7781476070590925,3,1,3,7,313,New Customers,0,Lapsed Customers
15654,9,2,922.53,2.302585092994046,1.0986122886681098,6.828203284222655,4,1,3,8,413,New Customers,1,Champions
15655,243,1,560.67,5.497168225293202,0.6931471805599453,6.330914488818843,2,1,2,5,212,At-Risk Customers,0,Lapsed Customers
15656,45,4,748.5,3.828641396489095,1.6094379124341005,6.619406317542652,3,2,2,7,322,Loyal Customers,0,Lapsed Customers
15657,23,1,30.0,3.1780538303479458,0.6931471805599453,3.4339872044851463,4,1,1,6,411,New Customers,0,Lapsed Customers
15658,190,8,2117.27,5.25227342804663,2.19722457733622,7.658354996790167,2,3,3,8,233,Potential Loyalists,1,Champions
15659,44,3,532.49,3.80666248977032,1.3862943611198906,6.279440326423679,3,1,2,6,312,New Customers,0,Lapsed Customers
15660,25,15,2603.69,3.258096538021482,2.772588722239781,7.865068945186791,4,3,4,11,434,Champions,1,Champions
15661,317,8,1215.95,5.762051382780177,2.19722457733622,7.104103007509184,2,3,3,8,233,Potential Loyalists,0,Lapsed Customers
15662,661,2,283.73,6.495265555937008,1.0986122886681098,5.6515413628105104,1,1,1,3,111,Lost Customers,0,Lapsed Customers
15663,106,1,138.14,4.672828834461906,0.6931471805599453,4.935480620495495,2,1,1,4,211,At-Risk Customers,0,Lapsed Customers
15664,51,4,1254.03,3.951243718581428,1.6094379124341005,7.134914755662649,3,2,3,8,323,Loyal Customers,1,Champions
